CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 18,1202,99
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 18,1202,85
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 18,1202,44
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 18,1202,1
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 20,1203,63
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 20,1203,89
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 20,1203,27
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 20,1203,1
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 22,1204,47
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 22,1204,57
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 22,1204,20
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 22,1204,1
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 23,1205,37
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 23,1205,77
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 23,1205,26
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 23,1205,1
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 24,1206,31
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 24,1206,69
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 24,1206,30
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 24,1206,0
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 28,1207,39
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 28,1207,73
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 28,1207,31
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 28,1207,0
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 29,1208,47
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 29,1208,76
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 29,1208,43
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 29,1208,0
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 30,1210,96
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 30,1210,80
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 30,1210,25
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 30,1210,0
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 12,1419,67
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 12,1419,82
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 12,1419,38
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 12,1419,0
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 14,1420,46
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 14,1420,63
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 14,1420,22
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 14,1420,0
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 15,1421,48
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 15,1421,64
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 15,1421,17
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 15,1421,0
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 19,1422,77
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 19,1422,81
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 19,1422,21
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 19,1422,1
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 21,1423,76
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 21,1423,102
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 21,1423,30
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 21,1423,1
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 31,1424,40
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 31,1424,68
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 31,1424,14
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 31,1424,0
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 32,1462,0
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 32,1462,0
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 32,1462,0
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 32,1462,0
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 33,1516,66
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 33,1516,66
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 33,1516,21
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 33,1516,1
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 34,1538,37
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 34,1538,44
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 34,1538,24
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 34,1538,0
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 25,1626,103
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 25,1626,98
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 25,1626,51
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 25,1626,2
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 26,1627,98
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 26,1627,87
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 26,1627,37
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 26,1627,0
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 27,1777,23
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 27,1777,96
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 27,1777,27
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 27,1777,1
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 35,1852,39
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 35,1852,53
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 35,1852,18
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 35,1852,2
CITY OF LYNNWOOD Council Position 1,Dio Boucsieguez,LYNNWOOD 36,1853,19
CITY OF LYNNWOOD Council Position 1,Derica Escamilla,LYNNWOOD 36,1853,38
CITY OF LYNNWOOD Council Position 1,Brandon Kimmel,LYNNWOOD 36,1853,18
CITY OF LYNNWOOD Council Position 1,WRITE-IN,LYNNWOOD 36,1853,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,Total,-1,1785
CITY OF LYNNWOOD Council Position 3,Josh Binda,Total,-1,1895
CITY OF LYNNWOOD Council Position 3,Bryce Owings,Total,-1,1982
CITY OF LYNNWOOD Council Position 3,WRITE-IN,Total,-1,28
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD  1,1115,40
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD  1,1115,53
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD  1,1115,25
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD  1,1115,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD  2,1116,40
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD  2,1116,32
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD  2,1116,51
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD  2,1116,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD  3,1117,49
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD  3,1117,53
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD  3,1117,52
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD  3,1117,1
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD  4,1118,50
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD  4,1118,73
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD  4,1118,54
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD  4,1118,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD  5,1119,38
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD  5,1119,55
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD  5,1119,34
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD  5,1119,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD  6,1120,36
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD  6,1120,51
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD  6,1120,62
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD  6,1120,1
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD  7,1121,96
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD  7,1121,80
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD  7,1121,71
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD  7,1121,2
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD  8,1122,38
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD  8,1122,43
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD  8,1122,58
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD  8,1122,5
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD  9,1123,79
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD  9,1123,79
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD  9,1123,68
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD  9,1123,1
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 10,1124,34
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 10,1124,36
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 10,1124,30
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 10,1124,3
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 11,1125,44
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 11,1125,56
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 11,1125,82
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 11,1125,1
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 13,1168,39
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 13,1168,54
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 13,1168,59
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 13,1168,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 16,1186,66
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 16,1186,72
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 16,1186,58
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 16,1186,2
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 17,1201,82
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 17,1201,66
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 17,1201,83
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 17,1201,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 18,1202,69
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 18,1202,52
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 18,1202,107
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 18,1202,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 20,1203,60
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 20,1203,69
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 20,1203,53
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 20,1203,1
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 22,1204,35
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 22,1204,46
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 22,1204,43
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 22,1204,1
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 23,1205,29
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 23,1205,67
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 23,1205,42
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 23,1205,3
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 24,1206,44
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 24,1206,52
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 24,1206,37
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 24,1206,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 28,1207,51
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 28,1207,42
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 28,1207,48
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 28,1207,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 29,1208,50
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 29,1208,63
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 29,1208,53
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 29,1208,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 30,1210,56
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 30,1210,56
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 30,1210,91
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 30,1210,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 12,1419,64
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 12,1419,63
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 12,1419,58
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 12,1419,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 14,1420,53
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 14,1420,37
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 14,1420,41
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 14,1420,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 15,1421,52
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 15,1421,31
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 15,1421,44
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 15,1421,1
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 19,1422,52
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 19,1422,55
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 19,1422,73
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 19,1422,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 21,1423,71
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 21,1423,65
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 21,1423,75
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 21,1423,1
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 31,1424,44
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 31,1424,38
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 31,1424,40
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 31,1424,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 32,1462,0
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 32,1462,0
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 32,1462,0
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 32,1462,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 33,1516,52
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 33,1516,36
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 33,1516,65
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 33,1516,1
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 34,1538,37
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 34,1538,35
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 34,1538,36
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 34,1538,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 25,1626,79
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 25,1626,70
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 25,1626,101
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 25,1626,3
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 26,1627,64
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 26,1627,63
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 26,1627,96
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 26,1627,1
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 27,1777,46
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 27,1777,77
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 27,1777,25
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 27,1777,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 35,1852,22
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 35,1852,51
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 35,1852,39
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 35,1852,0
CITY OF LYNNWOOD Council Position 3,Tyler Hall,LYNNWOOD 36,1853,24
CITY OF LYNNWOOD Council Position 3,Josh Binda,LYNNWOOD 36,1853,24
CITY OF LYNNWOOD Council Position 3,Bryce Owings,LYNNWOOD 36,1853,28
CITY OF LYNNWOOD Council Position 3,WRITE-IN,LYNNWOOD 36,1853,0
CITY OF MARYSVILLE Council Position 3,Amber Cantu,Total,-1,2169
CITY OF MARYSVILLE Council Position 3,Dan Perkins,Total,-1,3027
CITY OF MARYSVILLE Council Position 3,David Garrett,Total,-1,1523
CITY OF MARYSVILLE Council Position 3,Gary Kemp,Total,-1,1404
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,Total,-1,2053
CITY OF MARYSVILLE Council Position 3,WRITE-IN,Total,-1,73
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE  1,1047,20
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE  1,1047,31
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE  1,1047,24
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE  1,1047,11
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE  1,1047,23
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE  1,1047,2
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE  2,1048,12
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE  2,1048,26
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE  2,1048,10
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE  2,1048,12
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE  2,1048,15
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE  2,1048,2
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE  4,1128,50
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE  4,1128,40
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE  4,1128,23
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE  4,1128,15
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE  4,1128,20
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE  4,1128,4
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE  6,1129,35
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE  6,1129,54
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE  6,1129,17
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE  6,1129,18
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE  6,1129,41
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE  6,1129,0
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE  3,1261,25
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE  3,1261,64
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE  3,1261,21
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE  3,1261,23
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE  3,1261,50
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE  3,1261,0
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE  9,1299,11
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE  9,1299,34
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE  9,1299,9
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE  9,1299,13
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE  9,1299,9
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE  9,1299,0
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE 11,1342,65
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE 11,1342,44
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE 11,1342,36
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE 11,1342,37
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE 11,1342,26
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE 11,1342,0
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE  7,1350,46
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE  7,1350,42
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE  7,1350,28
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE  7,1350,27
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE  7,1350,20
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE  7,1350,0
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE  8,1351,31
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE  8,1351,59
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE  8,1351,34
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE  8,1351,33
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE  8,1351,25
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE  8,1351,1
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE  5,1428,52
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE  5,1428,89
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE  5,1428,48
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE  5,1428,35
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE  5,1428,44
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE  5,1428,1
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE 10,1429,39
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE 10,1429,37
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE 10,1429,21
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE 10,1429,19
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE 10,1429,35
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE 10,1429,0
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE 13,1430,29
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE 13,1430,51
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE 13,1430,17
CITY OF MARYSVILLE Council Position 3,Gary Kemp,MARYSVILLE 13,1430,32
CITY OF MARYSVILLE Council Position 3,R.J. Whitlow,MARYSVILLE 13,1430,38
CITY OF MARYSVILLE Council Position 3,WRITE-IN,MARYSVILLE 13,1430,0
CITY OF MARYSVILLE Council Position 3,Amber Cantu,MARYSVILLE 15,1465,28
CITY OF MARYSVILLE Council Position 3,Dan Perkins,MARYSVILLE 15,1465,59
CITY OF MARYSVILLE Council Position 3,David Garrett,MARYSVILLE 15,1465,34
